Time,Source,Destination,Protocol,Length
1757861990.255168,192.168.75.10,192.168.75.71,TCP,66
1757861990.25557,192.168.75.71,192.168.75.10,TCP,1514
1757861990.25557,192.168.75.71,192.168.75.10,TCP,1514
1757861990.255621,192.168.75.10,192.168.75.71,TCP,66
1757861990.255861,192.168.75.71,192.168.75.10,TCP,1514
1757861990.255861,192.168.75.71,192.168.75.10,TCP,1514
1757861990.25591,192.168.75.10,192.168.75.71,TCP,66
1757861990.256208,192.168.75.71,192.168.75.10,TCP,1514
1757861990.256208,192.168.75.71,192.168.75.10,TCP,1514
1757861990.256265,192.168.75.10,192.168.75.71,TCP,66
1757861990.256561,192.168.75.71,192.168.75.10,TCP,1514
1757861990.256561,192.168.75.71,192.168.75.10,TCP,1514
1757861990.256609,192.168.75.10,192.168.75.71,TCP,66
1757861990.2569,192.168.75.71,192.168.75.10,TCP,1514
1757861990.2569,192.168.75.71,192.168.75.10,TCP,1514
1757861990.256949,192.168.75.10,192.168.75.71,TCP,66
1757861990.257298,192.168.75.71,192.168.75.10,TCP,1514
1757861990.257298,192.168.75.71,192.168.75.10,TCP,1514
1757861990.257348,192.168.75.10,192.168.75.71,TCP,66
1757861990.257567,192.168.75.71,192.168.75.10,TCP,1514
1757861990.257627,192.168.75.10,192.168.75.71,TCP,66
1757861990.257741,192.168.75.71,192.168.75.10,TCP,1514
1757861990.257928,192.168.75.71,192.168.75.10,TCP,1514
1757861990.257928,192.168.75.71,192.168.75.10,TCP,1514
1757861990.257983,192.168.75.10,192.168.75.71,TCP,66
1757861990.258408,192.168.75.71,192.168.75.10,TCP,1514
1757861990.258408,192.168.75.71,192.168.75.10,TCP,1514
1757861990.258465,192.168.75.10,192.168.75.71,TCP,66
1757861990.25875,192.168.75.71,192.168.75.10,TCP,1514
1757861990.25875,192.168.75.71,192.168.75.10,TCP,1514
1757861990.258798,192.168.75.10,192.168.75.71,TCP,66
1757861990.25908,192.168.75.71,192.168.75.10,TCP,1514
1757861990.25908,192.168.75.71,192.168.75.10,TCP,1514
1757861990.259135,192.168.75.10,192.168.75.71,TCP,66
1757861990.259446,192.168.75.71,192.168.75.10,TCP,1514
1757861990.259446,192.168.75.71,192.168.75.10,TCP,1514
1757861990.259504,192.168.75.10,192.168.75.71,TCP,66
1757861990.259768,192.168.75.71,192.168.75.10,TCP,1514
1757861990.259768,192.168.75.71,192.168.75.10,TCP,1514
1757861990.259812,192.168.75.10,192.168.75.71,TCP,66
1757861990.260322,192.168.75.71,192.168.75.10,TCP,1514
1757861990.260322,192.168.75.71,192.168.75.10,TCP,1514
1757861990.260384,192.168.75.10,192.168.75.71,TCP,66
1757861990.260549,192.168.75.71,192.168.75.10,TCP,1514
1757861990.260549,192.168.75.71,192.168.75.10,TCP,1514
1757861990.260591,192.168.75.10,192.168.75.71,TCP,66
1757861990.2608,192.168.75.71,192.168.75.10,TCP,1514
1757861990.2608,192.168.75.71,192.168.75.10,TCP,1514
1757861990.260847,192.168.75.10,192.168.75.71,TCP,66
1757861990.261375,192.168.75.71,192.168.75.10,TCP,1514
1757861990.261375,192.168.75.71,192.168.75.10,TCP,1514
1757861990.261434,192.168.75.10,192.168.75.71,TCP,66
1757861990.261659,192.168.75.71,192.168.75.10,TCP,1514
1757861990.261659,192.168.75.71,192.168.75.10,TCP,1514
1757861990.261714,192.168.75.10,192.168.75.71,TCP,66
1757861990.261955,192.168.75.71,192.168.75.10,TCP,1514
1757861990.261955,192.168.75.71,192.168.75.10,TCP,1514
1757861990.262005,192.168.75.10,192.168.75.71,TCP,66
1757861990.262354,192.168.75.71,192.168.75.10,TCP,1514
1757861990.262397,192.168.75.10,192.168.75.71,TCP,66
1757861990.284698,192.168.75.71,192.168.75.10,TCP,1514
1757861990.284698,192.168.75.71,192.168.75.10,TCP,1514
1757861990.284892,192.168.75.10,192.168.75.71,TCP,66
1757861990.285073,192.168.75.71,192.168.75.10,TCP,1514
1757861990.285073,192.168.75.71,192.168.75.10,TCP,1514
1757861990.285129,192.168.75.10,192.168.75.71,TCP,66
1757861990.285709,192.168.75.71,192.168.75.10,TCP,1514
1757861990.285709,192.168.75.71,192.168.75.10,TCP,1514
1757861990.285709,192.168.75.71,192.168.75.10,TCP,1514
1757861990.285709,192.168.75.71,192.168.75.10,TCP,1514
1757861990.285787,192.168.75.10,192.168.75.71,TCP,66
1757861990.285991,192.168.75.71,192.168.75.10,TCP,1514
1757861990.285991,192.168.75.71,192.168.75.10,TCP,1514
1757861990.286103,192.168.75.10,192.168.75.71,TCP,66
1757861990.286194,192.168.75.71,192.168.75.10,TCP,1514
1757861990.286194,192.168.75.71,192.168.75.10,TCP,1514
1757861990.286239,192.168.75.10,192.168.75.71,TCP,66
1757861990.286439,192.168.75.71,192.168.75.10,TCP,1514
1757861990.286439,192.168.75.71,192.168.75.10,TCP,1514
1757861990.286485,192.168.75.10,192.168.75.71,TCP,66
1757861990.286856,192.168.75.71,192.168.75.10,TCP,1514
1757861990.286856,192.168.75.71,192.168.75.10,TCP,1514
1757861990.286923,192.168.75.10,192.168.75.71,TCP,66
1757861990.287276,192.168.75.71,192.168.75.10,TCP,1514
1757861990.287276,192.168.75.71,192.168.75.10,TCP,1514
1757861990.287456,192.168.75.10,192.168.75.71,TCP,66
1757861990.287762,192.168.75.71,192.168.75.10,TCP,1514
1757861990.287762,192.168.75.71,192.168.75.10,TCP,1514
1757861990.287832,192.168.75.10,192.168.75.71,TCP,66
1757861990.288049,192.168.75.71,192.168.75.10,TCP,1514
1757861990.288049,192.168.75.71,192.168.75.10,TCP,1514
1757861990.28814,192.168.75.10,192.168.75.71,TCP,66
1757861990.288371,192.168.75.71,192.168.75.10,TCP,1514
1757861990.288371,192.168.75.71,192.168.75.10,TCP,1514
1757861990.288459,192.168.75.10,192.168.75.71,TCP,66
1757861990.288604,192.168.75.71,192.168.75.10,TCP,1514
1757861990.288765,192.168.75.71,192.168.75.10,TCP,1514
1757861990.288816,192.168.75.10,192.168.75.71,TCP,66
1757861990.289094,192.168.75.71,192.168.75.10,TCP,1514
1757861990.289094,192.168.75.71,192.168.75.10,TCP,1514
1757861990.289144,192.168.75.10,192.168.75.71,TCP,66
1757861990.289338,192.168.75.71,192.168.75.10,TCP,1514
1757861990.289338,192.168.75.71,192.168.75.10,TCP,1514
1757861990.289417,192.168.75.10,192.168.75.71,TCP,66
1757861990.289762,192.168.75.71,192.168.75.10,TCP,1514
1757861990.289762,192.168.75.71,192.168.75.10,TCP,1514
1757861990.289818,192.168.75.10,192.168.75.71,TCP,66
1757861990.290205,192.168.75.71,192.168.75.10,TCP,1514
1757861990.290205,192.168.75.71,192.168.75.10,TCP,1514
1757861990.290314,192.168.75.10,192.168.75.71,TCP,66
1757861990.290516,192.168.75.71,192.168.75.10,TCP,1514
1757861990.290516,192.168.75.71,192.168.75.10,TCP,1514
1757861990.29056,192.168.75.10,192.168.75.71,TCP,66
1757861990.290873,192.168.75.71,192.168.75.10,TCP,1514
1757861990.290873,192.168.75.71,192.168.75.10,TCP,1514
1757861990.290934,192.168.75.10,192.168.75.71,TCP,66
1757861990.291134,192.168.75.71,192.168.75.10,TCP,1514
1757861990.291299,192.168.75.71,192.168.75.10,TCP,1514
1757861990.291329,192.168.75.10,192.168.75.71,TCP,66
1757861990.291539,192.168.75.71,192.168.75.10,TCP,1514
1757861990.291539,192.168.75.71,192.168.75.10,TCP,1514
1757861990.29158,192.168.75.10,192.168.75.71,TCP,66
1757861990.291923,192.168.75.71,192.168.75.10,TCP,1514
1757861990.291923,192.168.75.71,192.168.75.10,TCP,1514
1757861990.291969,192.168.75.10,192.168.75.71,TCP,66
1757861990.292274,192.168.75.71,192.168.75.10,TCP,1514
1757861990.292274,192.168.75.71,192.168.75.10,TCP,1514
1757861990.292337,192.168.75.10,192.168.75.71,TCP,66
1757861990.292567,192.168.75.71,192.168.75.10,TCP,1514
1757861990.292567,192.168.75.71,192.168.75.10,TCP,1514
1757861990.292605,192.168.75.10,192.168.75.71,TCP,66
1757861990.293133,192.168.75.71,192.168.75.10,TCP,1514
1757861990.293133,192.168.75.71,192.168.75.10,TCP,1514
1757861990.293179,192.168.75.10,192.168.75.71,TCP,66
1757861990.293415,192.168.75.71,192.168.75.10,TCP,1514
1757861990.293415,192.168.75.71,192.168.75.10,TCP,1514
1757861990.293453,192.168.75.10,192.168.75.71,TCP,66
1757861990.293757,192.168.75.71,192.168.75.10,TCP,1514
1757861990.293757,192.168.75.71,192.168.75.10,TCP,1514
1757861990.293789,192.168.75.10,192.168.75.71,TCP,66
1757861990.294151,192.168.75.71,192.168.75.10,TCP,1514
1757861990.297805,192.168.75.71,192.168.75.10,TCP,1514
1757861990.297805,192.168.75.71,192.168.75.10,TCP,1514
1757861990.297961,192.168.75.10,192.168.75.71,TCP,66
1757861990.298108,192.168.75.71,192.168.75.10,TCP,1514
1757861990.298108,192.168.75.71,192.168.75.10,TCP,1514
1757861990.298159,192.168.75.10,192.168.75.71,TCP,66
1757861990.298356,192.168.75.71,192.168.75.10,TCP,1514
1757861990.298356,192.168.75.71,192.168.75.10,TCP,1514
1757861990.298408,192.168.75.10,192.168.75.71,TCP,66
1757861990.298754,192.168.75.71,192.168.75.10,TCP,1514
1757861990.298754,192.168.75.71,192.168.75.10,TCP,1514
1757861990.298802,192.168.75.10,192.168.75.71,TCP,66
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299143,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299308,192.168.75.10,192.168.75.71,TCP,66
1757861990.299459,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299459,192.168.75.71,192.168.75.10,TCP,1514
1757861990.29949,192.168.75.10,192.168.75.71,TCP,66
1757861990.299748,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299748,192.168.75.71,192.168.75.10,TCP,1514
1757861990.299786,192.168.75.10,192.168.75.71,TCP,66
1757861990.300133,192.168.75.71,192.168.75.10,TCP,1514
1757861990.300133,192.168.75.71,192.168.75.10,TCP,1514
1757861990.300188,192.168.75.10,192.168.75.71,TCP,66
1757861990.319011,192.168.75.71,192.168.75.10,TCP,1514
1757861990.319011,192.168.75.71,192.168.75.10,TCP,1514
1757861990.319155,192.168.75.10,192.168.75.71,TCP,66
1757861990.319365,192.168.75.71,192.168.75.10,TCP,1514
1757861990.319365,192.168.75.71,192.168.75.10,TCP,1514
1757861990.319456,192.168.75.10,192.168.75.71,TCP,66
1757861990.319556,192.168.75.71,192.168.75.10,TCP,1514
1757861990.319556,192.168.75.71,192.168.75.10,TCP,1514
1757861990.319613,192.168.75.10,192.168.75.71,TCP,66
1757861990.319777,192.168.75.71,192.168.75.10,TCP,1514
1757861990.319813,192.168.75.10,192.168.75.71,TCP,66
1757861990.319936,192.168.75.71,192.168.75.10,TCP,1514
1757861990.320115,192.168.75.71,192.168.75.10,TCP,1514
1757861990.320144,192.168.75.10,192.168.75.71,TCP,66
1757861990.3202,192.168.75.71,192.168.75.10,TCP,1514
1757861990.320565,192.168.75.71,192.168.75.10,TCP,1514
1757861990.320565,192.168.75.71,192.168.75.10,TCP,1514
1757861990.320638,192.168.75.10,192.168.75.71,TCP,66
1757861990.320867,192.168.75.71,192.168.75.10,TCP,1514
1757861990.320867,192.168.75.71,192.168.75.10,TCP,1514
1757861990.32092,192.168.75.10,192.168.75.71,TCP,66
1757861990.321329,192.168.75.71,192.168.75.10,TCP,1514
1757861990.321329,192.168.75.71,192.168.75.10,TCP,1514
1757861990.32147,192.168.75.10,192.168.75.71,TCP,66
1757861990.321733,192.168.75.71,192.168.75.10,TCP,1514
1757861990.321733,192.168.75.71,192.168.75.10,TCP,1514
1757861990.321826,192.168.75.10,192.168.75.71,TCP,66
1757861990.321969,192.168.75.71,192.168.75.10,TCP,1514
1757861990.321969,192.168.75.71,192.168.75.10,TCP,1514
1757861990.322008,192.168.75.10,192.168.75.71,TCP,66
1757861990.322402,192.168.75.71,192.168.75.10,TCP,1514
1757861990.322402,192.168.75.71,192.168.75.10,TCP,1514
1757861990.322446,192.168.75.10,192.168.75.71,TCP,66
1757861990.322713,192.168.75.71,192.168.75.10,TCP,1514
1757861990.322713,192.168.75.71,192.168.75.10,TCP,1514
1757861990.322792,192.168.75.10,192.168.75.71,TCP,66
1757861990.323003,192.168.75.71,192.168.75.10,TCP,1514
1757861990.323064,192.168.75.10,192.168.75.71,TCP,66
1757861990.323147,192.168.75.71,192.168.75.10,TCP,1514
1757861990.323377,192.168.75.71,192.168.75.10,TCP,1514
1757861990.323377,192.168.75.71,192.168.75.10,TCP,1514
1757861990.323435,192.168.75.10,192.168.75.71,TCP,66
1757861990.323783,192.168.75.71,192.168.75.10,TCP,1514
1757861990.323783,192.168.75.71,192.168.75.10,TCP,1514
1757861990.323815,192.168.75.10,192.168.75.71,TCP,66
1757861990.324078,192.168.75.71,192.168.75.10,TCP,1514
1757861990.324078,192.168.75.71,192.168.75.10,TCP,1514
1757861990.324117,192.168.75.10,192.168.75.71,TCP,66
1757861990.324608,192.168.75.71,192.168.75.10,TCP,1514
1757861990.324608,192.168.75.71,192.168.75.10,TCP,1514
1757861990.324648,192.168.75.10,192.168.75.71,TCP,66
1757861990.324893,192.168.75.71,192.168.75.10,TCP,1514
1757861990.324893,192.168.75.71,192.168.75.10,TCP,1514
1757861990.32493,192.168.75.10,192.168.75.71,TCP,66
1757861990.325271,192.168.75.71,192.168.75.10,TCP,1514
1757861990.325271,192.168.75.71,192.168.75.10,TCP,1514
1757861990.325382,192.168.75.10,192.168.75.71,TCP,66
1757861990.32567,192.168.75.71,192.168.75.10,TCP,1514
1757861990.32567,192.168.75.71,192.168.75.10,TCP,1514
1757861990.325804,192.168.75.10,192.168.75.71,TCP,66
1757861990.325894,192.168.75.71,192.168.75.10,TCP,1514
1757861990.325894,192.168.75.71,192.168.75.10,TCP,1514
1757861990.32595,192.168.75.10,192.168.75.71,TCP,66
1757861990.326336,192.168.75.71,192.168.75.10,TCP,1514
1757861990.326336,192.168.75.71,192.168.75.10,TCP,1514
1757861990.32643,192.168.75.10,192.168.75.71,TCP,66
1757861990.326634,192.168.75.71,192.168.75.10,TCP,1514
1757861990.326634,192.168.75.71,192.168.75.10,TCP,1514
1757861990.326682,192.168.75.10,192.168.75.71,TCP,66
1757861990.326928,192.168.75.71,192.168.75.10,TCP,1514
1757861990.326928,192.168.75.71,192.168.75.10,TCP,1514
1757861990.326984,192.168.75.10,192.168.75.71,TCP,66
1757861990.327477,192.168.75.71,192.168.75.10,TCP,1514
1757861990.327477,192.168.75.71,192.168.75.10,TCP,1514
1757861990.327532,192.168.75.10,192.168.75.71,TCP,66
1757861990.327753,192.168.75.71,192.168.75.10,TCP,1514
1757861990.327753,192.168.75.71,192.168.75.10,TCP,1514
1757861990.3278,192.168.75.10,192.168.75.71,TCP,66
1757861990.328131,192.168.75.71,192.168.75.10,TCP,1514
1757861990.328131,192.168.75.71,192.168.75.10,TCP,1514
1757861990.328181,192.168.75.10,192.168.75.71,TCP,66
1757861990.328419,192.168.75.71,192.168.75.10,TCP,1514
1757861990.328456,192.168.75.10,192.168.75.71,TCP,66
1757861990.333323,192.168.75.71,192.168.75.10,TCP,1514
1757861990.333323,192.168.75.71,192.168.75.10,TCP,1514
1757861990.333409,192.168.75.10,192.168.75.71,TCP,66
1757861990.333623,192.168.75.71,192.168.75.10,TCP,1514
1757861990.333623,192.168.75.71,192.168.75.10,TCP,1514
1757861990.333662,192.168.75.10,192.168.75.71,TCP,66
1757861990.333896,192.168.75.71,192.168.75.10,TCP,1514
1757861990.333896,192.168.75.71,192.168.75.10,TCP,1514
1757861990.333978,192.168.75.10,192.168.75.71,TCP,66
1757861990.334352,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334352,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334496,192.168.75.10,192.168.75.71,TCP,66
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.334956,192.168.75.71,192.168.75.10,TCP,1514
1757861990.335179,192.168.75.10,192.168.75.71,TCP,66
1757861990.335472,192.168.75.71,192.168.75.10,TCP,1514
1757861990.335472,192.168.75.71,192.168.75.10,TCP,1514
1757861990.335472,192.168.75.71,192.168.75.10,TCP,1514
1757861990.335472,192.168.75.71,192.168.75.10,TCP,1514
1757861990.335623,192.168.75.10,192.168.75.71,TCP,66
1757861990.335902,192.168.75.71,192.168.75.10,TCP,1514
1757861990.335902,192.168.75.71,192.168.75.10,TCP,1514
1757861990.335958,192.168.75.10,192.168.75.71,TCP,66
1757861990.3546,192.168.75.71,192.168.75.10,TCP,1514
1757861990.3546,192.168.75.71,192.168.75.10,TCP,1514
1757861990.354724,192.168.75.10,192.168.75.71,TCP,66
1757861990.354875,192.168.75.71,192.168.75.10,TCP,1514
1757861990.354875,192.168.75.71,192.168.75.10,TCP,1514
1757861990.354923,192.168.75.10,192.168.75.71,TCP,66
1757861990.355167,192.168.75.71,192.168.75.10,TCP,1514
1757861990.355167,192.168.75.71,192.168.75.10,TCP,1514
1757861990.355297,192.168.75.10,192.168.75.71,TCP,66
1757861990.355537,192.168.75.71,192.168.75.10,TCP,1514
1757861990.355537,192.168.75.71,192.168.75.10,TCP,1514
1757861990.35558,192.168.75.10,192.168.75.71,TCP,66
1757861990.355806,192.168.75.71,192.168.75.10,TCP,1514
1757861990.355806,192.168.75.71,192.168.75.10,TCP,1514
1757861990.355862,192.168.75.10,192.168.75.71,TCP,66
1757861990.356141,192.168.75.71,192.168.75.10,TCP,1514
1757861990.356141,192.168.75.71,192.168.75.10,TCP,1514
1757861990.356176,192.168.75.10,192.168.75.71,TCP,66
1757861990.356555,192.168.75.71,192.168.75.10,TCP,1514
1757861990.356555,192.168.75.71,192.168.75.10,TCP,1514
1757861990.35659,192.168.75.10,192.168.75.71,TCP,66
1757861990.356834,192.168.75.71,192.168.75.10,TCP,1514
1757861990.356834,192.168.75.71,192.168.75.10,TCP,1514
1757861990.356866,192.168.75.10,192.168.75.71,TCP,66
1757861990.357385,192.168.75.71,192.168.75.10,TCP,1514
1757861990.357385,192.168.75.71,192.168.75.10,TCP,1514
1757861990.357433,192.168.75.10,192.168.75.71,TCP,66
1757861990.357625,192.168.75.71,192.168.75.10,TCP,1514
1757861990.357757,192.168.75.71,192.168.75.10,TCP,1514
1757861990.357819,192.168.75.10,192.168.75.71,TCP,66
1757861990.358012,192.168.75.71,192.168.75.10,TCP,1514
1757861990.358012,192.168.75.71,192.168.75.10,TCP,1514
1757861990.358053,192.168.75.10,192.168.75.71,TCP,66
1757861990.358361,192.168.75.71,192.168.75.10,TCP,1514
1757861990.358361,192.168.75.71,192.168.75.10,TCP,1514
1757861990.358402,192.168.75.10,192.168.75.71,TCP,66
1757861990.358683,192.168.75.71,192.168.75.10,TCP,1514
1757861990.358683,192.168.75.71,192.168.75.10,TCP,1514
1757861990.358743,192.168.75.10,192.168.75.71,TCP,66
1757861990.3591,192.168.75.71,192.168.75.10,TCP,1514
1757861990.411294,192.168.75.71,192.168.75.10,DATA,1514
1757861990.411294,192.168.75.71,192.168.75.10,DATA,1514
1757861990.411406,192.168.75.10,192.168.75.71,TCP,66
1757861990.411618,192.168.75.71,192.168.75.10,DATA,1514
1757861990.411618,192.168.75.71,192.168.75.10,DATA,1514
1757861990.411673,192.168.75.10,192.168.75.71,TCP,66
1757861990.411909,192.168.75.71,192.168.75.10,DATA,1514
1757861990.411909,192.168.75.71,192.168.75.10,DATA,1514
1757861990.411956,192.168.75.10,192.168.75.71,TCP,66
1757861990.412236,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412236,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412275,192.168.75.10,192.168.75.71,TCP,66
1757861990.412817,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412817,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412817,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412817,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412817,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412817,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412817,192.168.75.71,192.168.75.10,DATA,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
1757861990.412817,192.168.75.71,192.168.75.10,TCP,1514
